Date,City,Temperature,Precipitation,Wind Speed,Humidity
2023-08-24,New York,24.8,22.8,20.6,66.5
2020-05-09,Chicago,-7.8,35.7,2.1,62.2
2020-11-12,Phoenix,22.6,10.7,22.3,32.9
2020-10-02,Chicago,3.5,16.8,5.8,94.5
2022-06-20,Los Angeles,26.1,84.7,27.4,17.1
2021-07-11,Chicago,23.1,39.8,26.9,22.7
2023-07-02,Phoenix,35.7,75.9,9.1,3.8
2022-09-12,Los Angeles,0.2,27.4,18.4,17.9
2022-01-28,Houston,38.0,45.7,17.2,94.6
2021-10-10,Los Angeles,13.6,11.8,19.0,1.4
2021-01-12,Los Angeles,13.2,95.8,11.1,71.9
2023-06-18,New York,17.7,65.2,22.2,31.6
2020-10-03,Los Angeles,24.9,91.6,28.3,24.4
2021-06-10,Phoenix,-9.9,79.0,26.2,44.6
2020-02-10,New York,22.9,30.3,0.0,84.0
2021-04-01,Los Angeles,-3.1,85.2,25.6,41.5
2023-10-16,Phoenix,-7.4,73.3,16.1,46.1
2021-11-14,Phoenix,0.6,18.6,9.1,24.3
2022-08-30,New York,31.8,90.2,16.6,14.7
2020-04-18,New York,15.4,81.2,7.6,86.1
2021-10-25,Houston,-0.7,98.9,27.4,49.8
2020-05-16,Chicago,34.7,82.0,14.8,0.0
2022-05-31,Los Angeles,-2.1,68.8,9.9,20.8
2023-05-06,Chicago,11.6,83.2,1.4,26.0
2020-04-26,Los Angeles,36.5,61.6,17.7,29.2
2022-08-10,New York,9.3,39.6,7.8,34.2
2023-01-10,Los Angeles,11.3,10.9,27.6,89.1
2022-01-02,Phoenix,-3.3,85.8,6.6,71.6
2021-08-04,New York,6.2,1.6,13.8,57.3
2021-11-03,Phoenix,28.2,8.5,28.5,29.1
2020-12-14,New York,30.3,79.8,7.4,40.5
2022-11-29,Houston,6.4,84.6,10.1,4.0
2023-08-07,New York,28.0,39.1,18.1,80.3
2020-07-29,Chicago,34.4,55.2,3.2,27.2
2020-12-22,Chicago,23.9,86.5,2.2,17.3
2021-01-25,Phoenix,-3.8,8.7,28.1,95.2
2021-03-17,Houston,0.8,57.2,27.7,47.4
2023-12-03,Los Angeles,-7.9,16.8,27.3,44.0
2022-08-30,Houston,14.0,32.9,13.3,77.5
2021-09-20,Chicago,17.2,38.8,10.4,98.6
2021-04-13,Houston,14.5,65.9,9.5,39.6
2023-10-19,Chicago,17.3,73.7,7.6,8.2
2022-10-16,Houston,-8.1,95.8,9.4,38.6
2023-11-06,Phoenix,12.9,32.1,23.5,48.4
2021-11-28,Los Angeles,26.2,59.0,11.1,37.0
2023-01-08,Houston,37.5,54.0,9.0,96.5
2020-10-29,Phoenix,31.9,37.1,18.1,88.2
2023-02-19,New York,-7.5,46.2,1.4,48.2
2022-12-16,Houston,-6.9,28.5,9.8,97.7
2020-09-08,Houston,38.0,44.0,16.4,60.1
2023-05-18,Los Angeles,30.3,4.2,5.0,8.3
2022-11-30,New York,20.0,96.7,21.7,22.2
2023-06-02,Phoenix,-9.5,83.4,29.1,97.6
2020-02-22,New York,13.1,2.6,17.2,98.6
2021-04-23,Phoenix,-9.0,30.7,19.5,35.5
2021-11-16,Los Angeles,31.1,55.8,12.4,75.5
2023-06-01,Phoenix,-4.0,27.5,17.9,63.8
2022-05-14,Chicago,-7.8,54.5,0.0,69.6
2022-03-09,Houston,2.6,12.4,20.4,35.1
2022-12-20,Phoenix,18.6,30.1,5.3,51.3
2022-06-14,New York,36.1,45.0,6.9,72.6
2020-12-27,Phoenix,36.3,31.9,26.3,72.6
2023-08-24,New York,14.9,44.9,3.3,19.1
2020-01-02,Phoenix,37.3,85.2,11.9,70.4
2023-03-28,Phoenix,-4.5,29.9,9.4,95.6
2020-02-24,Los Angeles,-1.2,55.6,25.6,62.4
2020-05-08,Los Angeles,32.1,57.5,23.6,34.6
2023-07-04,Phoenix,9.9,33.6,4.2,81.2
2022-04-26,Los Angeles,39.6,22.6,13.4,7.3
2020-10-26,Los Angeles,11.4,82.1,22.3,32.0
2022-05-23,Chicago,11.7,81.3,20.9,11.1
2023-09-25,Phoenix,33.3,17.4,13.6,16.7
2021-03-27,Chicago,9.6,87.3,5.7,62.8
2021-11-10,Phoenix,3.9,90.1,15.5,40.0
2020-04-10,Chicago,-3.1,37.1,22.5,89.6
2021-04-21,New York,24.8,92.9,6.8,78.8
2021-05-27,Los Angeles,39.2,75.7,29.6,78.2
2022-07-13,Chicago,-1.0,83.0,25.1,43.0
2022-03-21,Phoenix,3.5,52.4,3.9,77.3
2020-11-13,Los Angeles,20.6,88.7,28.0,64.5
2020-01-17,New York,32.6,26.2,29.7,98.6
2022-07-27,Phoenix,22.0,75.3,15.8,5.4
2023-01-12,Chicago,-5.2,81.4,11.8,68.8
2023-02-08,Houston,-9.0,42.5,6.6,83.9
2022-07-19,New York,32.2,52.9,24.8,7.9
2023-05-31,Phoenix,7.1,69.1,7.9,9.1
2022-07-27,New York,29.3,57.4,7.4,62.9
2022-12-09,New York,36.4,62.8,24.4,45.9
2023-03-27,New York,19.3,1.3,5.7,63.6
2022-11-28,Phoenix,15.4,36.4,16.3,9.4
2021-12-01,Houston,-7.4,69.7,28.6,87.5
2021-11-18,Chicago,38.7,3.6,27.6,81.4
2022-09-27,Chicago,36.8,18.5,17.8,39.3
2020-07-21,New York,-4.4,63.5,7.6,77.0
2021-11-10,Los Angeles,-3.5,31.3,4.1,61.3
2020-12-17,Phoenix,28.4,15.2,17.0,28.4
2021-10-07,New York,28.3,26.2,22.6,30.0
2020-03-28,Phoenix,39.7,66.4,1.5,97.5
2023-07-09,New York,29.6,34.3,5.8,64.2
2023-01-04,Los Angeles,38.2,76.5,17.1,72.5
2023-07-17,Chicago,32.2,23.2,11.2,84.5
2022-09-17,Chicago,22.5,34.6,23.7,89.5
2021-10-08,New York,39.8,17.4,10.8,78.6
2022-05-05,Chicago,10.0,44.2,6.0,57.8
2021-03-31,New York,4.4,21.7,22.8,2.6
2021-02-19,Chicago,30.4,0.6,16.5,85.4
2020-10-03,Los Angeles,16.5,25.9,4.0,2.6
2021-09-27,Chicago,38.9,75.6,6.5,94.9
2020-03-24,Phoenix,17.1,16.3,6.1,17.9
2022-08-30,New York,-1.7,96.4,13.7,33.4
2020-10-07,Chicago,5.6,51.0,27.2,93.6
2020-11-21,Houston,25.8,29.8,29.0,48.3
2021-06-28,Chicago,-7.6,50.8,8.6,20.3
2023-06-09,Chicago,-3.2,97.4,13.7,62.8
2020-01-03,Los Angeles,-9.1,93.4,27.2,85.2
2021-04-29,Chicago,-7.3,22.3,9.1,13.7
2022-01-12,Los Angeles,-1.8,89.9,23.3,71.3
2023-09-15,Houston,0.6,31.3,10.2,22.0
2021-04-02,Chicago,37.1,90.1,28.0,21.1
2023-05-13,Chicago,39.2,99.5,26.6,47.9
2020-06-10,Chicago,15.5,98.2,16.9,46.9
2023-04-30,Los Angeles,31.3,75.3,3.1,53.8
2022-06-02,Phoenix,37.1,61.1,16.4,29.0
2023-03-17,Phoenix,17.5,52.2,13.2,44.5
2022-03-09,Los Angeles,34.2,22.5,1.7,98.3
2022-03-22,Phoenix,7.3,76.5,18.9,65.0
2021-02-27,Houston,9.4,72.2,25.6,19.5
2023-03-29,Los Angeles,22.1,38.5,11.8,31.4
2020-11-09,New York,14.6,42.1,26.5,67.6
2020-12-09,New York,2.4,79.9,17.2,93.5
2023-07-24,New York,27.6,10.7,20.7,68.9
2022-02-22,New York,33.0,52.6,19.4,78.5
2023-05-26,Houston,12.0,28.4,1.5,30.3
2020-01-07,Chicago,13.5,40.7,27.0,2.6
2020-07-14,Phoenix,25.9,93.6,22.2,11.6
2022-10-16,Phoenix,36.9,63.5,1.0,40.3
2023-10-11,Phoenix,38.2,21.1,18.1,35.4
2021-04-02,Chicago,19.1,49.2,3.5,59.3
2021-02-09,Chicago,-1.0,80.7,22.8,2.9
2022-03-24,Phoenix,5.4,1.2,0.5,72.9
2021-04-11,Los Angeles,5.9,44.4,25.1,77.2
2021-01-27,Houston,27.3,19.0,23.1,62.6
2021-12-05,Houston,34.7,35.8,23.7,58.1
2020-05-15,Los Angeles,33.5,34.7,26.0,32.6
2020-05-01,Chicago,35.5,7.4,2.3,66.8
2022-08-26,Los Angeles,20.1,80.8,10.0,97.1
2020-12-05,Los Angeles,27.3,35.0,7.1,31.6
2021-11-18,Houston,12.0,87.9,2.4,27.7
2023-03-08,Phoenix,18.3,20.3,7.3,86.6
2023-05-21,Chicago,2.5,42.5,8.4,37.5
2021-12-13,New York,38.5,97.4,24.1,97.7
2022-05-16,Phoenix,6.6,46.7,29.1,20.4
2021-09-02,Chicago,9.4,66.6,5.5,71.2
2020-01-17,Chicago,7.9,98.1,14.9,50.3
2023-04-03,Houston,26.5,69.3,4.8,94.1
2020-07-17,Chicago,15.6,29.5,24.2,98.9
2021-03-06,Phoenix,11.5,56.8,14.6,19.2
2022-03-29,Los Angeles,14.5,41.5,27.8,15.1
2021-12-24,Chicago,-0.9,37.1,27.2,78.4
2020-06-28,Los Angeles,10.8,95.7,15.8,39.3
2021-07-07,Houston,-1.4,89.4,20.3,14.9
2022-04-20,Chicago,8.3,46.6,29.1,18.9
2021-11-17,Los Angeles,-8.5,65.8,15.6,73.0
2020-07-03,Houston,38.3,71.6,6.8,53.3
2021-04-30,Los Angeles,11.0,36.2,2.4,17.6
2020-04-10,Houston,5.7,96.7,19.8,81.6
2021-11-15,New York,-0.1,56.3,29.1,69.5
2021-10-03,Houston,31.2,25.7,5.4,96.2
2022-02-17,Los Angeles,-3.8,77.7,28.7,83.9
2020-02-12,Los Angeles,34.6,89.7,1.7,56.2
2023-08-05,Los Angeles,0.1,73.7,10.2,3.7
2020-04-30,New York,9.8,30.5,1.2,23.1
2021-09-01,New York,9.2,70.1,25.9,72.0
2023-08-17,New York,27.6,6.9,16.4,87.6
2020-07-10,New York,38.4,84.6,16.2,8.6
2022-12-13,Chicago,8.5,49.1,1.5,96.3
2023-11-30,Phoenix,34.1,67.5,28.7,17.4
2023-05-11,Los Angeles,5.5,0.1,29.6,95.0
2023-02-17,New York,28.5,44.2,6.5,15.7
2023-06-27,Chicago,16.0,28.1,25.0,14.9
2022-07-21,Los Angeles,0.7,22.8,7.4,85.4
2020-01-07,Houston,-3.8,50.5,13.7,0.4
2020-04-09,Houston,19.5,67.7,21.2,75.6
2020-11-18,New York,33.2,63.8,15.1,99.1
2020-03-22,Chicago,26.6,56.0,4.1,48.2
2022-11-19,Los Angeles,19.5,15.3,26.0,40.0
2022-07-09,New York,7.4,0.7,7.7,78.3
2020-10-31,Los Angeles,-6.4,6.9,24.2,55.0
2022-04-04,Los Angeles,11.8,41.7,18.2,80.8
2023-01-19,Los Angeles,2.6,97.8,21.5,75.7
2021-12-27,Phoenix,7.3,30.0,0.8,64.7
2021-09-01,Chicago,9.7,48.6,27.4,12.1
2023-05-27,New York,27.8,93.7,26.9,25.6
2022-12-15,Houston,20.7,59.0,2.0,41.3
2021-10-07,Los Angeles,14.2,24.1,1.6,38.5
2020-08-27,New York,29.1,16.9,14.1,67.8
2020-09-18,Phoenix,15.5,92.7,4.8,43.1
2022-03-27,Los Angeles,7.0,38.0,21.7,94.8
2022-01-14,Phoenix,4.5,98.5,11.3,77.4
2021-03-16,Phoenix,29.6,26.4,16.5,33.0
2022-11-07,Phoenix,11.4,21.4,17.8,21.7
2022-09-18,New York,-4.2,29.6,10.9,21.3
2020-09-11,Phoenix,26.1,80.7,18.8,74.4
2021-05-07,Chicago,23.3,97.0,10.3,53.9
2022-04-07,Los Angeles,30.8,89.1,11.3,0.3
2022-10-23,Houston,-8.0,96.4,26.6,20.0
2021-01-15,Phoenix,-5.6,61.9,20.7,0.1
2022-07-15,Houston,31.1,37.8,15.0,20.3
2021-03-17,Houston,32.2,22.2,15.3,60.6
2022-10-27,Houston,19.3,68.9,5.5,85.1
2021-02-08,Phoenix,32.6,59.9,26.8,78.6
2023-01-15,Los Angeles,14.7,76.8,1.2,22.8
2021-07-24,Phoenix,14.6,83.8,29.7,30.2
2020-06-14,Chicago,6.3,22.8,22.7,3.6
2021-07-30,Houston,34.2,91.3,25.2,35.6
2021-02-18,Houston,-6.8,89.3,7.2,69.9
2020-01-04,Houston,-0.7,73.8,4.6,23.6
2023-09-27,Los Angeles,1.6,59.4,25.3,28.0
2020-01-08,New York,23.7,43.4,2.0,75.9
2021-06-17,Phoenix,21.7,54.2,26.5,81.4
2020-10-19,Los Angeles,17.9,69.2,0.8,37.7
2023-04-05,New York,23.5,45.5,27.6,69.4
2022-01-02,Los Angeles,8.6,64.7,5.0,42.3
2020-02-04,Houston,16.3,45.4,8.3,52.7
2023-06-14,Houston,20.5,20.4,18.6,63.5
2021-10-21,Chicago,-3.1,91.2,24.2,31.1
2022-08-04,Phoenix,6.0,57.4,27.5,40.7
2020-12-30,New York,38.4,33.8,19.7,31.7
2020-04-16,New York,-3.7,29.4,2.1,33.9
2023-06-11,Chicago,-5.9,96.3,8.8,41.8
2022-10-25,New York,17.1,29.5,27.9,82.3
2021-01-12,Phoenix,37.5,81.4,14.9,61.4
2022-03-24,Phoenix,29.0,31.8,29.2,1.4
2022-02-20,Chicago,35.9,95.2,22.2,36.5
2022-09-25,Phoenix,-6.4,37.1,6.0,54.6
2023-07-09,Phoenix,19.3,58.0,16.6,51.6
2023-10-16,New York,38.7,42.2,3.6,11.5
2021-12-26,Houston,34.7,24.8,9.3,57.7
2021-08-14,Los Angeles,-9.9,48.4,20.7,49.6
2021-09-11,New York,-2.2,88.1,9.3,47.5
2023-08-26,Phoenix,39.6,84.1,10.1,40.9
2022-04-06,Houston,-5.0,32.3,3.1,84.7
2020-08-29,Houston,13.6,69.3,6.6,75.5
2021-09-04,Phoenix,23.1,15.0,19.7,68.3
2021-04-03,Phoenix,21.8,50.3,17.5,55.9
2021-04-18,Chicago,37.4,33.7,14.5,96.4
2022-03-16,New York,14.8,49.6,11.2,12.2
2022-02-25,Chicago,-9.8,76.7,28.3,11.9
2020-02-26,Houston,0.8,5.8,14.7,84.2
2022-03-01,Los Angeles,18.3,4.2,13.9,38.3
2022-03-22,Los Angeles,36.0,62.2,1.6,22.0
2022-08-01,Los Angeles,2.1,83.4,9.6,65.1
2020-06-09,Chicago,5.5,97.3,28.7,97.6
2023-10-22,Phoenix,12.4,28.1,9.1,22.0
2023-01-01,New York,16.7,33.0,24.9,90.6
2021-05-06,New York,34.1,58.1,10.0,84.4
2021-01-13,Houston,15.4,51.1,23.1,9.9
2020-12-11,Phoenix,16.4,39.7,13.8,61.6
2023-03-26,Los Angeles,28.6,42.5,5.1,82.5
2021-05-08,Phoenix,9.6,83.5,17.9,14.7
2021-10-04,Los Angeles,17.7,16.6,4.5,61.6
2022-10-28,New York,4.5,63.4,25.5,9.7
2020-02-13,Los Angeles,-8.3,45.8,28.7,37.2
2022-10-24,Phoenix,21.0,78.6,12.8,5.5
2022-02-19,Phoenix,6.2,73.6,15.2,27.3
2021-11-21,Houston,35.7,41.1,12.8,53.4
2022-07-28,Chicago,30.8,25.3,1.9,93.9
2021-07-23,New York,2.4,2.6,29.0,35.2
2020-07-27,Houston,32.2,64.8,6.4,14.4
2020-05-29,Los Angeles,-0.7,89.6,12.5,90.9
2023-04-14,Los Angeles,5.3,35.3,14.6,55.2
2021-05-15,Chicago,31.0,6.9,3.9,99.9
2022-08-21,Houston,16.9,95.1,24.0,62.1
2023-10-19,Los Angeles,35.8,72.8,4.5,80.1
2021-09-18,Chicago,-9.5,24.1,14.3,55.5
2020-12-04,Phoenix,25.5,51.6,27.1,4.7
2020-07-10,Chicago,36.6,61.2,17.8,12.1
2022-04-19,Los Angeles,11.7,27.6,29.0,51.8
2022-08-10,Chicago,-5.9,3.9,0.8,64.0
2022-09-27,Los Angeles,27.8,23.8,19.1,18.5
2020-01-24,Houston,-7.5,10.9,29.2,68.2
2020-09-06,New York,35.2,15.4,0.2,98.6
2023-10-19,Phoenix,1.8,77.5,8.3,69.5
2022-09-06,New York,39.3,17.7,3.7,93.2
2020-09-04,Los Angeles,23.1,11.6,10.9,11.4
2023-01-16,Phoenix,8.3,67.2,9.5,89.9
2022-08-22,Chicago,29.6,17.2,5.2,65.8
2020-05-08,Phoenix,-4.9,52.4,13.9,36.6
2022-07-24,Houston,11.1,65.1,15.4,40.9
2021-11-06,Houston,31.2,41.0,23.0,77.4
2023-09-27,Chicago,22.6,99.2,21.0,41.8
2021-03-26,Houston,1.7,51.6,0.2,48.3
2020-03-05,Houston,11.4,81.8,10.5,88.7
2020-09-11,Los Angeles,-9.5,31.5,17.1,65.2
2022-09-01,Phoenix,27.8,33.9,15.1,78.2
2020-08-02,Phoenix,-5.7,68.2,20.7,58.5
2022-12-10,Houston,32.2,69.3,28.3,81.3
2022-08-08,Houston,10.1,84.6,9.7,2.8
2023-05-14,Houston,4.0,43.7,3.8,79.6
2021-03-23,Los Angeles,16.0,52.3,5.2,69.2
2021-05-07,New York,18.6,70.6,24.5,78.6
2021-05-17,Phoenix,1.0,82.4,11.2,0.5
2023-06-25,Phoenix,-7.8,25.0,11.6,11.1
2021-02-16,Chicago,1.9,22.0,12.4,27.4
2020-09-22,New York,22.2,85.3,19.1,14.5
2021-03-24,Los Angeles,33.2,19.8,28.3,99.8
2023-09-01,Phoenix,19.9,6.0,26.8,60.9
2023-03-21,Los Angeles,19.5,14.3,25.3,95.7
2020-08-29,Phoenix,31.7,36.7,25.8,95.3
2022-02-25,Phoenix,0.5,27.1,0.9,23.7
2020-03-16,Chicago,14.6,32.7,14.8,75.7
2021-11-12,Houston,32.6,2.3,16.0,58.5
2022-03-04,Chicago,7.1,41.5,18.9,21.9
2020-07-07,New York,30.0,75.4,17.7,17.5
2023-03-17,Chicago,35.0,36.2,26.2,45.6
2020-12-08,Phoenix,4.7,82.2,8.2,32.8
2021-08-20,New York,3.2,10.6,22.2,95.1
2021-12-01,New York,31.1,15.4,22.8,10.9
2021-07-27,Chicago,37.8,76.7,12.9,86.2
2021-11-19,Chicago,19.3,96.6,6.7,77.0
2021-02-14,Houston,25.1,34.9,21.9,2.6
2023-11-21,New York,17.3,12.1,19.4,43.9
2021-04-07,Los Angeles,33.0,62.0,19.4,52.8
2023-02-06,New York,1.0,58.2,3.7,72.0
2022-03-21,Phoenix,14.3,2.4,11.0,64.4
2020-11-29,Los Angeles,5.8,75.5,20.2,65.2
2022-12-23,Phoenix,21.4,40.4,17.3,35.5
2023-02-09,Chicago,39.6,62.0,8.2,46.0
2023-02-08,Los Angeles,15.1,34.1,28.4,38.9
2020-03-22,Phoenix,-3.4,45.4,25.5,9.0
2023-06-14,Los Angeles,37.0,82.4,18.9,54.6
2021-11-02,Chicago,5.7,71.1,27.6,96.7
2023-09-25,New York,6.2,98.4,9.4,9.2
2022-04-12,Chicago,-6.0,70.1,21.8,77.4
2020-08-18,New York,37.1,74.8,2.7,61.5
2023-04-16,New York,-1.8,7.7,23.7,98.1
2021-07-16,Chicago,12.7,47.0,29.5,12.4
2021-04-20,New York,19.7,28.5,22.0,79.3
2022-02-18,Chicago,13.6,22.4,20.0,94.6
2021-10-02,Phoenix,6.1,87.1,22.7,51.9
2020-02-08,Phoenix,20.7,45.1,7.4,95.2
2021-05-14,New York,-5.3,13.0,19.1,28.4
2022-08-05,Chicago,6.3,76.1,17.1,3.6
2021-01-21,Houston,10.2,29.4,14.6,49.0
2023-10-18,Houston,2.1,89.0,18.4,69.5
2020-08-16,Houston,14.5,49.9,4.7,27.6
2020-11-13,New York,10.5,31.1,20.8,66.5
2022-06-30,Chicago,11.6,41.7,29.7,65.0
2020-01-16,Houston,22.3,79.6,6.6,44.7
2022-12-05,Los Angeles,-6.6,31.3,24.5,41.3
2022-09-21,New York,9.7,84.2,29.7,35.7
2022-12-13,New York,12.7,30.7,8.5,98.3
2020-07-15,Houston,17.9,85.4,26.0,15.9
2021-11-18,Chicago,0.5,46.7,7.9,81.3
2022-02-22,Los Angeles,13.0,27.7,12.5,43.0
2021-06-02,New York,-9.2,59.0,24.7,46.4
2023-08-04,Phoenix,-7.2,98.2,17.2,4.8
2021-03-18,Phoenix,18.3,34.7,21.7,62.2
2023-03-01,Phoenix,26.9,37.3,16.6,0.2
2021-06-28,Chicago,-3.5,29.6,11.7,1.8
2021-04-24,Phoenix,-1.3,72.1,5.8,57.6
2023-06-19,Houston,5.3,22.6,20.4,22.9
2021-06-12,New York,39.0,25.6,21.6,6.4
2021-06-12,Houston,9.9,11.6,23.6,13.5
2020-10-17,Los Angeles,13.6,92.7,27.4,56.8
2022-03-26,Chicago,-7.6,30.5,13.0,75.8
2022-07-19,New York,19.6,28.8,21.9,25.6
2022-05-08,Phoenix,11.2,53.4,2.7,63.2
2022-10-17,Houston,27.5,17.7,7.5,56.4
2022-03-22,Phoenix,25.8,16.7,28.4,53.5
2022-02-17,Houston,37.1,19.9,0.6,19.5
2021-08-20,Los Angeles,14.2,7.3,3.3,97.2
2021-12-02,Los Angeles,39.1,67.4,24.9,86.4
2023-10-06,New York,9.9,87.4,25.5,52.9
2021-02-21,Phoenix,19.6,23.1,23.1,30.8
2021-11-16,Houston,14.7,99.8,18.5,0.4
2023-11-19,New York,-8.4,49.7,4.9,85.2
2022-04-16,Houston,16.4,62.7,30.0,34.3
2020-09-24,Phoenix,5.3,19.3,9.7,21.2
2021-01-29,New York,8.8,51.3,14.2,68.0
2023-10-04,Chicago,21.7,10.3,13.3,60.4
2021-11-20,Houston,25.0,25.6,13.2,12.8
2021-04-27,Houston,36.0,70.0,6.3,9.0
2020-10-13,Houston,7.0,78.4,25.6,3.7
2021-02-14,Phoenix,21.3,40.4,18.8,13.6
2020-07-29,Chicago,0.9,70.8,14.4,86.1
2023-12-23,Los Angeles,24.2,2.6,16.5,63.2
2021-11-24,Chicago,24.3,65.1,10.1,60.8
2021-03-16,Los Angeles,6.2,51.1,27.4,12.2
2021-10-24,New York,-0.6,89.6,7.9,51.9
2022-08-03,Phoenix,22.9,70.8,22.4,10.0
2020-01-16,Houston,12.0,34.8,4.2,96.5
2022-05-29,New York,34.7,26.9,25.0,96.3
2023-08-12,Houston,3.4,7.3,28.1,46.2
2023-07-02,Los Angeles,-8.6,63.3,7.3,51.5
2020-04-26,Los Angeles,3.9,91.3,14.0,84.9
2021-08-16,Chicago,15.6,27.2,20.3,46.6
2020-07-06,Chicago,-9.7,36.1,3.3,53.0
2022-05-08,Los Angeles,0.3,30.3,19.6,39.7
2023-10-07,Los Angeles,33.3,53.2,6.7,94.7
2022-01-16,Los Angeles,3.1,15.6,29.4,57.0
2023-07-26,Houston,21.6,83.0,1.8,60.7
2021-01-13,Houston,-8.5,15.1,9.1,71.8
2021-10-15,Houston,34.8,10.4,9.4,44.0
2022-07-21,Houston,26.9,36.9,8.2,29.8
2022-02-04,Houston,-3.7,48.1,29.2,77.1
2020-03-12,New York,-4.0,73.2,19.2,36.8
2022-12-06,Phoenix,16.0,41.0,1.6,22.8
2021-04-27,Los Angeles,35.6,54.9,2.5,50.0
2021-09-13,Houston,19.5,23.2,17.0,51.3
2023-02-20,New York,37.8,54.6,9.2,47.7
2023-08-31,Phoenix,3.3,22.3,3.5,91.5
2023-09-26,New York,29.8,90.1,7.2,61.7
2022-09-30,Phoenix,21.2,25.9,6.7,49.8
2023-05-18,New York,25.3,42.8,18.1,88.6
2023-03-24,Chicago,30.0,84.0,25.5,71.8
2020-07-16,Phoenix,-7.7,86.6,0.4,75.6
2020-07-25,Houston,33.8,16.4,1.7,53.7
2020-03-13,Phoenix,-2.7,38.9,0.6,12.8
2023-07-02,Chicago,9.3,97.4,5.4,45.2
2021-01-19,Houston,6.4,59.9,3.6,27.3
2023-01-20,New York,27.1,35.4,0.5,45.4
2023-02-06,Phoenix,24.3,89.7,29.2,21.9
2023-03-11,New York,-1.6,15.2,13.0,48.2
2020-04-10,Phoenix,25.2,31.0,0.9,80.7
2020-02-21,New York,20.5,40.6,19.9,32.2
2020-10-05,Phoenix,22.3,51.1,11.8,6.9
2022-07-02,New York,7.6,58.3,25.5,88.6
2023-07-10,Phoenix,1.4,90.7,10.6,97.8
2021-11-07,New York,15.0,10.9,7.8,7.5
2022-12-03,New York,-9.9,84.7,3.8,4.0
2022-10-23,Houston,-2.6,32.6,17.8,74.3
2023-09-17,New York,23.7,90.8,5.5,53.5
2022-06-10,Phoenix,-8.4,55.9,1.8,91.0
2022-04-06,New York,32.4,66.3,4.9,37.5
2021-10-17,New York,3.4,10.0,5.5,74.9
2022-09-12,Los Angeles,12.3,61.3,23.0,84.9
2020-04-06,Houston,15.3,23.3,25.5,43.0
2021-07-28,Los Angeles,0.8,78.8,14.5,98.7
2023-04-06,Chicago,16.5,9.6,14.8,44.2
2022-11-07,New York,28.6,57.8,26.5,32.2
2022-04-14,Los Angeles,30.9,7.8,28.7,9.1
2023-09-24,Phoenix,10.7,80.9,29.3,80.9
2021-05-25,Houston,26.9,13.2,7.6,0.3
2022-04-28,Phoenix,31.8,68.6,13.6,10.1
2022-07-25,Los Angeles,39.3,47.1,21.5,15.6
2023-08-16,New York,-0.7,47.0,5.1,49.0
2023-01-24,Houston,34.6,17.5,22.1,60.0
2021-08-12,Los Angeles,26.6,45.9,14.1,24.5
2020-02-13,Phoenix,21.5,93.7,29.6,25.3
2020-12-01,Phoenix,-9.0,81.0,18.5,6.4
2020-09-29,Chicago,23.9,41.4,17.2,12.2
2023-04-01,New York,13.4,27.8,29.3,80.2
2021-01-30,Houston,0.1,79.5,25.4,0.8
2020-03-31,Chicago,-5.1,77.8,27.1,11.0
2022-07-05,New York,10.6,51.1,5.4,47.9
2020-11-28,Houston,40.0,42.0,23.2,48.8
2022-08-17,Chicago,-4.6,40.4,11.0,38.1
2022-11-10,Chicago,15.5,57.5,19.1,29.4
2022-06-25,Houston,-8.2,21.5,28.4,50.8
2021-08-30,Chicago,11.3,24.2,22.7,13.6
2022-06-19,Los Angeles,2.7,99.3,7.8,28.3
2021-05-03,Phoenix,1.2,90.9,14.5,4.1
2021-11-26,New York,31.8,21.0,8.7,39.7
2020-11-28,Chicago,7.5,80.6,12.4,52.8
2022-07-21,Chicago,-5.6,77.5,4.8,97.0
2021-06-07,Houston,-7.1,83.6,8.2,59.9
2022-07-26,Chicago,32.3,18.9,26.8,72.3
2021-05-18,Los Angeles,15.6,34.9,2.8,21.2
2021-06-26,Houston,2.1,55.3,14.0,42.1
2021-04-06,Houston,34.7,43.8,1.6,0.0
2020-03-31,Los Angeles,1.4,49.9,23.7,60.7
2020-06-17,Los Angeles,-4.1,50.2,26.7,48.9
2021-10-14,Chicago,35.4,64.6,5.3,78.2
2021-06-04,Houston,36.1,26.3,3.3,24.8
2023-02-06,Los Angeles,-1.7,51.2,9.0,40.7
2023-08-12,New York,28.5,10.1,7.9,29.7
2021-02-04,Chicago,30.9,32.6,14.8,51.7
2021-02-24,Houston,28.0,63.5,29.1,71.9
2021-05-06,Phoenix,-8.7,45.7,1.4,79.6
2021-03-10,Chicago,29.6,41.2,27.2,42.2
2022-09-26,Houston,-0.9,30.1,20.6,10.1
2020-03-30,New York,4.4,56.9,20.0,25.5
2022-02-05,Houston,-5.0,50.4,27.0,67.9
2021-06-19,Phoenix,11.6,64.5,22.0,6.8
2020-04-04,New York,7.3,60.7,23.7,1.8
2020-01-01,Chicago,4.7,14.7,29.1,62.5
2020-05-13,New York,12.2,33.0,29.5,12.6
2020-10-10,Phoenix,5.1,80.8,5.7,20.0
2021-12-14,Houston,24.8,57.9,17.7,42.5
2021-06-13,Chicago,17.5,90.8,5.5,2.4
2023-07-24,Phoenix,23.3,69.9,19.2,41.7
2022-04-03,New York,-4.4,74.3,28.4,57.4
2020-02-10,Phoenix,5.9,48.0,8.0,50.0
2023-06-08,New York,23.1,36.5,28.5,9.0
